2025-02-01 15:59:59.606 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs\project_log.log
2025-02-01 15:59:59.609 | INFO     | __main__:<module>:50 - Project root: C:\Users\Josiah Randleman\Documents\Northwest Missouri State University\Streaming Data\Assignments\buzzline-04-josiah-randleman\buzzline-04-josiah-randleman
2025-02-01 15:59:59.609 | INFO     | __main__:<module>:54 - Data folder: C:\Users\Josiah Randleman\Documents\Northwest Missouri State University\Streaming Data\Assignments\buzzline-04-josiah-randleman\buzzline-04-josiah-randleman\data
2025-02-01 15:59:59.610 | INFO     | __main__:<module>:58 - Data file: C:\Users\Josiah Randleman\Documents\Northwest Missouri State University\Streaming Data\Assignments\buzzline-04-josiah-randleman\buzzline-04-josiah-randleman\data\buzz_live.json
2025-02-01 15:59:59.611 | INFO     | __main__:main:125 - START producer...
2025-02-01 15:59:59.611 | INFO     | __main__:main:126 - Hit CTRL c (or CMD c) to close.
2025-02-01 15:59:59.611 | INFO     | __main__:get_message_interval:40 - Message interval: 3 seconds
2025-02-01 15:59:59.611 | INFO     | __main__:main:134 - {'message': 'I just found a meme! It was weird.', 'author': 'Bob'}
2025-02-01 16:00:02.613 | INFO     | __main__:main:134 - {'message': 'I just shared an app! It was boring.', 'author': 'Eve'}
2025-02-01 16:00:05.614 | INFO     | __main__:main:134 - {'message': 'I just found a meme! It was weird.', 'author': 'Eve'}
2025-02-01 16:00:08.615 | INFO     | __main__:main:134 - {'message': 'I just saw a movie! It was amazing.', 'author': 'Bob'}
2025-02-01 16:00:11.616 | INFO     | __main__:main:134 - {'message': 'I just shared an app! It was funny.', 'author': 'Alice'}
2025-02-01 16:00:14.618 | INFO     | __main__:main:134 - {'message': 'I just shared a trick! It was boring.', 'author': 'Bob'}
2025-02-01 16:00:17.619 | INFO     | __main__:main:134 - {'message': 'I just saw a story! It was amazing.', 'author': 'Alice'}
2025-02-01 16:00:20.620 | INFO     | __main__:main:134 - {'message': 'I just saw a story! It was weird.', 'author': 'Alice'}
2025-02-01 16:00:23.621 | INFO     | __main__:main:134 - {'message': 'I just shared a story! It was funny.', 'author': 'Charlie'}
2025-02-01 16:00:26.622 | INFO     | __main__:main:134 - {'message': 'I just tried an app! It was exciting.', 'author': 'Charlie'}
2025-02-01 16:00:29.624 | INFO     | __main__:main:134 - {'message': 'I just loved a movie! It was funny.', 'author': 'Charlie'}
2025-02-01 16:00:32.627 | INFO     | __main__:main:134 - {'message': 'I just saw a meme! It was amazing.', 'author': 'Eve'}
2025-02-01 16:00:35.628 | INFO     | __main__:main:134 - {'message': 'I just found a trick! It was boring.', 'author': 'Charlie'}
2025-02-01 16:00:38.629 | INFO     | __main__:main:134 - {'message': 'I just loved a movie! It was amazing.', 'author': 'Eve'}
2025-02-01 16:00:41.630 | INFO     | __main__:main:134 - {'message': 'I just tried a story! It was funny.', 'author': 'Alice'}
2025-02-01 16:00:44.631 | INFO     | __main__:main:134 - {'message': 'I just tried a meme! It was funny.', 'author': 'Alice'}
2025-02-01 16:00:47.632 | INFO     | __main__:main:134 - {'message': 'I just saw a trick! It was amazing.', 'author': 'Bob'}
2025-02-01 16:00:50.634 | INFO     | __main__:main:134 - {'message': 'I just saw a movie! It was funny.', 'author': 'Eve'}
2025-02-01 16:00:53.636 | INFO     | __main__:main:134 - {'message': 'I just loved a meme! It was boring.', 'author': 'Bob'}
2025-02-01 16:00:55.948 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs\project_log.log
2025-02-01 16:00:55.948 | INFO     | __main__:<module>:38 - Project root: C:\Users\Josiah Randleman\Documents\Northwest Missouri State University\Streaming Data\Assignments\buzzline-04-josiah-randleman\buzzline-04-josiah-randleman
2025-02-01 16:00:55.948 | INFO     | __main__:<module>:39 - Data folder: C:\Users\Josiah Randleman\Documents\Northwest Missouri State University\Streaming Data\Assignments\buzzline-04-josiah-randleman\buzzline-04-josiah-randleman\data
2025-02-01 16:00:55.948 | INFO     | __main__:<module>:40 - Data file: C:\Users\Josiah Randleman\Documents\Northwest Missouri State University\Streaming Data\Assignments\buzzline-04-josiah-randleman\buzzline-04-josiah-randleman\data\buzz_live.json
2025-02-01 16:00:56.637 | INFO     | __main__:main:134 - {'message': 'I just tried a story! It was boring.', 'author': 'Alice'}
2025-02-01 16:00:57.527 | INFO     | __main__:main:155 - START consumer.
2025-02-01 16:00:59.639 | INFO     | __main__:main:134 - {'message': 'I just saw an app! It was boring.', 'author': 'Bob'}
2025-02-01 16:01:00.038 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just saw an app! It was boring.', 'author': 'Bob'}
2025-02-01 16:01:00.038 | INFO     | __main__:process_message:121 - Message received from author: Bob
2025-02-01 16:01:00.038 | INFO     | __main__:process_message:127 - Updated author counts: {'Bob': 1}
2025-02-01 16:01:00.220 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just saw an app! It was boring.", "author": "Bob"}

2025-02-01 16:01:02.641 | INFO     | __main__:main:134 - {'message': 'I just tried a movie! It was boring.', 'author': 'Charlie'}
2025-02-01 16:01:02.726 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just tried a movie! It was boring.', 'author': 'Charlie'}
2025-02-01 16:01:02.726 | INFO     | __main__:process_message:121 - Message received from author: Charlie
2025-02-01 16:01:02.726 | INFO     | __main__:process_message:127 - Updated author counts: {'Bob': 1, 'Charlie': 1}
2025-02-01 16:01:02.791 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just tried a movie! It was boring.", "author": "Charlie"}

2025-02-01 16:01:05.643 | INFO     | __main__:main:134 - {'message': 'I just shared a meme! It was exciting.', 'author': 'Alice'}
2025-02-01 16:01:05.796 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just shared a meme! It was exciting.', 'author': 'Alice'}
2025-02-01 16:01:05.796 | INFO     | __main__:process_message:121 - Message received from author: Alice
2025-02-01 16:01:05.796 | INFO     | __main__:process_message:127 - Updated author counts: {'Bob': 1, 'Charlie': 1, 'Alice': 1}
2025-02-01 16:01:05.880 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just shared a meme! It was exciting.", "author": "Alice"}

2025-02-01 16:01:08.644 | INFO     | __main__:main:134 - {'message': 'I just found an app! It was exciting.', 'author': 'Bob'}
2025-02-01 16:01:08.889 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just found an app! It was exciting.', 'author': 'Bob'}
2025-02-01 16:01:08.889 | INFO     | __main__:process_message:121 - Message received from author: Bob
2025-02-01 16:01:08.889 | INFO     | __main__:process_message:127 - Updated author counts: {'Bob': 2, 'Charlie': 1, 'Alice': 1}
2025-02-01 16:01:08.967 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just found an app! It was exciting.", "author": "Bob"}

2025-02-01 16:01:11.646 | INFO     | __main__:main:134 - {'message': 'I just tried a meme! It was exciting.', 'author': 'Alice'}
2025-02-01 16:01:11.977 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just tried a meme! It was exciting.', 'author': 'Alice'}
2025-02-01 16:01:11.978 | INFO     | __main__:process_message:121 - Message received from author: Alice
2025-02-01 16:01:11.979 | INFO     | __main__:process_message:127 - Updated author counts: {'Bob': 2, 'Charlie': 1, 'Alice': 2}
2025-02-01 16:01:12.108 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just tried a meme! It was exciting.", "author": "Alice"}

2025-02-01 16:01:14.649 | INFO     | __main__:main:134 - {'message': 'I just loved a movie! It was weird.', 'author': 'Bob'}
2025-02-01 16:01:15.116 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just loved a movie! It was weird.', 'author': 'Bob'}
2025-02-01 16:01:15.117 | INFO     | __main__:process_message:121 - Message received from author: Bob
2025-02-01 16:01:15.117 | INFO     | __main__:process_message:127 - Updated author counts: {'Bob': 3, 'Charlie': 1, 'Alice': 2}
2025-02-01 16:01:15.190 | INFO     | __main__:process_message:133 - Chart updated successfully for message: {"message": "I just loved a movie! It was weird.", "author": "Bob"}

2025-02-01 16:01:17.650 | INFO     | __main__:main:134 - {'message': 'I just found a meme! It was weird.', 'author': 'Eve'}
2025-02-01 16:01:17.698 | INFO     | __main__:process_message:115 - Processed JSON message: {'message': 'I just found a meme! It was weird.', 'author': 'Eve'}
2025-02-01 16:01:17.700 | INFO     | __main__:process_message:121 - Message received from author: Eve
2025-02-01 16:01:17.701 | INFO     | __main__:process_message:127 - Updated author counts: {'Bob': 3, 'Charlie': 1, 'Alice': 2, 'Eve': 1}
